"","LE_x","GEOID","city","ACS.majBlack","LE"
"51",73.4,1073003700,"Birmingham-Hoover, AL",TRUE,73.4
"52",73.9,1073003802,"Birmingham-Hoover, AL",TRUE,73.9
"53",70.6,1073003803,"Birmingham-Hoover, AL",TRUE,70.6
"54",71.6,1073003900,"Birmingham-Hoover, AL",TRUE,71.6
"55",68,1073004000,"Birmingham-Hoover, AL",TRUE,68
"56",69.4,1073004200,"Birmingham-Hoover, AL",TRUE,69.4
"57",72.8,1073004500,"Birmingham-Hoover, AL",TRUE,72.8
"58",81.1,1073004702,"Birmingham-Hoover, AL",FALSE,81.1
"59",80.1,1073004800,"Birmingham-Hoover, AL",FALSE,80.1
"60",72.2,1073004901,"Birmingham-Hoover, AL",FALSE,72.2
"61",70.4,1073004902,"Birmingham-Hoover, AL",FALSE,70.4
"62",72.8,1073005000,"Birmingham-Hoover, AL",FALSE,72.8
"63",72.1,1073005101,"Birmingham-Hoover, AL",TRUE,72.1
"64",72.3,1073005103,"Birmingham-Hoover, AL",TRUE,72.3
"65",73.3,1073005104,"Birmingham-Hoover, AL",TRUE,73.3
"66",71.1,1073005200,"Birmingham-Hoover, AL",TRUE,71.1
"67",74.4,1073005302,"Birmingham-Hoover, AL",FALSE,74.4
"68",66.5,1073005500,"Birmingham-Hoover, AL",TRUE,66.5
"69",75.7,1073005600,"Birmingham-Hoover, AL",FALSE,75.7
"70",69.2,1073005701,"Birmingham-Hoover, AL",TRUE,69.2
"71",67.6,1073005702,"Birmingham-Hoover, AL",TRUE,67.6
"72",76.8,1073005800,"Birmingham-Hoover, AL",TRUE,76.8
"73",72.6,1073005903,"Birmingham-Hoover, AL",TRUE,72.6
"74",71.5,1073005905,"Birmingham-Hoover, AL",TRUE,71.5
"75",75.7,1073005907,"Birmingham-Hoover, AL",TRUE,75.7
"76",73.2,1073005908,"Birmingham-Hoover, AL",TRUE,73.2
"77",75.7,1073005909,"Birmingham-Hoover, AL",TRUE,75.7
"78",73.6,1073005910,"Birmingham-Hoover, AL",TRUE,73.6
"79",71.2,1073010001,"Birmingham-Hoover, AL",FALSE,71.2
"80",72.2,1073010002,"Birmingham-Hoover, AL",FALSE,72.2
"81",72,1073010100,"Birmingham-Hoover, AL",TRUE,72
"82",70.2,1073010200,"Birmingham-Hoover, AL",TRUE,70.2
"83",68.4,1073010301,"Birmingham-Hoover, AL",TRUE,68.4
"84",69.1,1073010302,"Birmingham-Hoover, AL",TRUE,69.1
"85",68.3,1073010401,"Birmingham-Hoover, AL",TRUE,68.3
"86",75.7,1073010402,"Birmingham-Hoover, AL",TRUE,75.7
"87",72.7,1073010602,"Birmingham-Hoover, AL",TRUE,72.7
"88",73.8,1073010603,"Birmingham-Hoover, AL",TRUE,73.8
"89",78.8,1073010701,"Birmingham-Hoover, AL",FALSE,78.8
"90",79.6,1073010702,"Birmingham-Hoover, AL",FALSE,79.6
"91",81.2,1073010703,"Birmingham-Hoover, AL",FALSE,81.2
"92",80.3,1073010705,"Birmingham-Hoover, AL",FALSE,80.3
"93",79.1,1073010706,"Birmingham-Hoover, AL",FALSE,79.1
"94",82.3,1073010801,"Birmingham-Hoover, AL",FALSE,82.3
"95",83,1073010802,"Birmingham-Hoover, AL",FALSE,83
"96",78.4,1073010803,"Birmingham-Hoover, AL",FALSE,78.4
"97",80.3,1073010804,"Birmingham-Hoover, AL",FALSE,80.3
"98",82.1,1073010805,"Birmingham-Hoover, AL",FALSE,82.1
"99",69.3,1073010900,"Birmingham-Hoover, AL",TRUE,69.3
"100",74.9,1073011001,"Birmingham-Hoover, AL",FALSE,74.9
"101",71.2,1073011002,"Birmingham-Hoover, AL",TRUE,71.2
"102",76.1,1073011104,"Birmingham-Hoover, AL",TRUE,76.1
"103",78.8,1073011107,"Birmingham-Hoover, AL",FALSE,78.8
"104",79.4,1073011108,"Birmingham-Hoover, AL",FALSE,79.4
"105",77.6,1073011110,"Birmingham-Hoover, AL",FALSE,77.6
"106",79.2,1073011111,"Birmingham-Hoover, AL",FALSE,79.2
"107",73.3,1073011205,"Birmingham-Hoover, AL",FALSE,73.3
"108",77.8,1073011206,"Birmingham-Hoover, AL",FALSE,77.8
"109",75.9,1073011207,"Birmingham-Hoover, AL",TRUE,75.9
"110",75.4,1073011208,"Birmingham-Hoover, AL",FALSE,75.4
"111",71.7,1073011209,"Birmingham-Hoover, AL",TRUE,71.7
"112",73.5,1073011210,"Birmingham-Hoover, AL",TRUE,73.5
"113",74.1,1073011301,"Birmingham-Hoover, AL",FALSE,74.1
"114",74.3,1073011302,"Birmingham-Hoover, AL",FALSE,74.3
"115",73.2,1073011400,"Birmingham-Hoover, AL",FALSE,73.2
"116",73.9,1073011500,"Birmingham-Hoover, AL",FALSE,73.9
"117",72.5,1073011600,"Birmingham-Hoover, AL",FALSE,72.5
"118",79.4,1073011703,"Birmingham-Hoover, AL",FALSE,79.4
"119",76,1073011704,"Birmingham-Hoover, AL",FALSE,76
"120",74.4,1073011705,"Birmingham-Hoover, AL",FALSE,74.4
"121",72.4,1073011706,"Birmingham-Hoover, AL",FALSE,72.4
"122",73.6,1073011802,"Birmingham-Hoover, AL",TRUE,73.6
"123",72.6,1073011803,"Birmingham-Hoover, AL",TRUE,72.6
"124",75,1073011804,"Birmingham-Hoover, AL",TRUE,75
"125",69.4,1073011901,"Birmingham-Hoover, AL",FALSE,69.4
"126",75.1,1073011904,"Birmingham-Hoover, AL",TRUE,75.1
"127",74.2,1073012001,"Birmingham-Hoover, AL",TRUE,74.2
"128",76.3,1073012002,"Birmingham-Hoover, AL",FALSE,76.3
"129",67.1,1073012103,"Birmingham-Hoover, AL",FALSE,67.1
"130",72.2,1073012104,"Birmingham-Hoover, AL",FALSE,72.2
"131",74,1073012200,"Birmingham-Hoover, AL",FALSE,74
"132",69.4,1073012302,"Birmingham-Hoover, AL",FALSE,69.4
"133",75.8,1073012304,"Birmingham-Hoover, AL",FALSE,75.8
"134",72.3,1073012305,"Birmingham-Hoover, AL",TRUE,72.3
"135",73,1073012401,"Birmingham-Hoover, AL",TRUE,73
"136",70.5,1073012402,"Birmingham-Hoover, AL",TRUE,70.5
"137",73.9,1073012403,"Birmingham-Hoover, AL",FALSE,73.9
"138",69.6,1073012500,"Birmingham-Hoover, AL",FALSE,69.6
"139",72.1,1073012602,"Birmingham-Hoover, AL",FALSE,72.1
"140",75.6,1073012701,"Birmingham-Hoover, AL",FALSE,75.6
"141",80.1,1073012703,"Birmingham-Hoover, AL",FALSE,80.1
"142",76.2,1073012704,"Birmingham-Hoover, AL",FALSE,76.2
"143",78.5,1073012802,"Birmingham-Hoover, AL",FALSE,78.5
"144",79.6,1073012803,"Birmingham-Hoover, AL",FALSE,79.6
"145",78.7,1073012905,"Birmingham-Hoover, AL",FALSE,78.7
"146",84.6,1073012906,"Birmingham-Hoover, AL",FALSE,84.6
"147",80.3,1073012907,"Birmingham-Hoover, AL",FALSE,80.3
"148",74.2,1073012908,"Birmingham-Hoover, AL",FALSE,74.2
"149",77.2,1073012910,"Birmingham-Hoover, AL",FALSE,77.2
"150",82.9,1073012911,"Birmingham-Hoover, AL",FALSE,82.9
"151",77.8,1073012912,"Birmingham-Hoover, AL",FALSE,77.8
"152",77.2,1073012913,"Birmingham-Hoover, AL",FALSE,77.2
"153",84.4,1073012915,"Birmingham-Hoover, AL",FALSE,84.4
"154",71.9,1073013002,"Birmingham-Hoover, AL",TRUE,71.9
"155",70.8,1073013100,"Birmingham-Hoover, AL",TRUE,70.8
"156",70.3,1073013200,"Birmingham-Hoover, AL",TRUE,70.3
"157",73,1073013300,"Birmingham-Hoover, AL",TRUE,73
"158",69.7,1073013400,"Birmingham-Hoover, AL",TRUE,69.7
"159",70.6,1073013601,"Birmingham-Hoover, AL",TRUE,70.6
"160",68.7,1073013801,"Birmingham-Hoover, AL",TRUE,68.7
"161",69.2,1073013901,"Birmingham-Hoover, AL",TRUE,69.2
"162",72.8,1073013902,"Birmingham-Hoover, AL",FALSE,72.8
"163",77,1073014001,"Birmingham-Hoover, AL",FALSE,77
"164",76.7,1073014002,"Birmingham-Hoover, AL",FALSE,76.7
"165",71.4,1073014102,"Birmingham-Hoover, AL",FALSE,71.4
"166",70.8,1073014104,"Birmingham-Hoover, AL",FALSE,70.8
"167",75.9,1073014105,"Birmingham-Hoover, AL",TRUE,75.9
"168",75.1,1073014203,"Birmingham-Hoover, AL",FALSE,75.1
"169",79.6,1073014204,"Birmingham-Hoover, AL",FALSE,79.6
"170",73.8,1073014301,"Birmingham-Hoover, AL",FALSE,73.8
"171",76.4,1073014302,"Birmingham-Hoover, AL",FALSE,76.4
"172",79,1073014404,"Birmingham-Hoover, AL",FALSE,79
"173",80.4,1073014405,"Birmingham-Hoover, AL",FALSE,80.4
"174",81.1,1073014406,"Birmingham-Hoover, AL",FALSE,81.1
"175",79.5,1073014408,"Birmingham-Hoover, AL",FALSE,79.5
"176",78.5,1073014409,"Birmingham-Hoover, AL",FALSE,78.5
"177",82.9,1073014410,"Birmingham-Hoover, AL",FALSE,82.9
"178",81.4,1073014412,"Birmingham-Hoover, AL",FALSE,81.4
"179",82.2,1073014413,"Birmingham-Hoover, AL",FALSE,82.2
"180",77,1115040103,"Birmingham-Hoover, AL",FALSE,77
"181",78.2,1115040104,"Birmingham-Hoover, AL",FALSE,78.2
"182",74.9,1115040106,"Birmingham-Hoover, AL",FALSE,74.9
"183",72,1115040201,"Birmingham-Hoover, AL",FALSE,72
"184",73.2,1115040203,"Birmingham-Hoover, AL",FALSE,73.2
"185",79.1,1115040204,"Birmingham-Hoover, AL",FALSE,79.1
"186",74.5,1115040205,"Birmingham-Hoover, AL",FALSE,74.5
"187",71,1115040300,"Birmingham-Hoover, AL",FALSE,71
"188",71.7,1115040401,"Birmingham-Hoover, AL",FALSE,71.7
"189",75.1,1115040402,"Birmingham-Hoover, AL",FALSE,75.1
"190",76.8,1115040501,"Birmingham-Hoover, AL",FALSE,76.8
"191",73,1115040502,"Birmingham-Hoover, AL",FALSE,73
"192",72.8,1117030102,"Birmingham-Hoover, AL",FALSE,72.8
"193",76.7,1117030103,"Birmingham-Hoover, AL",FALSE,76.7
"194",79.7,1117030211,"Birmingham-Hoover, AL",FALSE,79.7
"195",79.3,1117030212,"Birmingham-Hoover, AL",FALSE,79.3
"196",83.3,1117030213,"Birmingham-Hoover, AL",FALSE,83.3
"197",78.7,1117030214,"Birmingham-Hoover, AL",FALSE,78.7
"198",77.6,1117030215,"Birmingham-Hoover, AL",FALSE,77.6
"199",83.6,1117030216,"Birmingham-Hoover, AL",FALSE,83.6
"200",88.2,1117030217,"Birmingham-Hoover, AL",FALSE,88.2
"201",81,1117030303,"Birmingham-Hoover, AL",FALSE,81
"202",79.8,1117030304,"Birmingham-Hoover, AL",FALSE,79.8
"203",80.6,1117030305,"Birmingham-Hoover, AL",FALSE,80.6
"204",75.1,1117030306,"Birmingham-Hoover, AL",FALSE,75.1
"205",78.9,1117030314,"Birmingham-Hoover, AL",FALSE,78.9
"206",78.8,1117030315,"Birmingham-Hoover, AL",FALSE,78.8
"207",78,1117030316,"Birmingham-Hoover, AL",FALSE,78
"208",76.8,1117030317,"Birmingham-Hoover, AL",FALSE,76.8
"209",72.2,1117030319,"Birmingham-Hoover, AL",FALSE,72.2
"210",76.6,1117030320,"Birmingham-Hoover, AL",FALSE,76.6
"211",80.2,1117030330,"Birmingham-Hoover, AL",FALSE,80.2
"212",81.1,1117030331,"Birmingham-Hoover, AL",FALSE,81.1
"213",80.6,1117030332,"Birmingham-Hoover, AL",FALSE,80.6
"214",83.3,1117030333,"Birmingham-Hoover, AL",FALSE,83.3
"215",79.6,1117030334,"Birmingham-Hoover, AL",FALSE,79.6
"216",76.5,1117030337,"Birmingham-Hoover, AL",FALSE,76.5
"217",78.9,1117030340,"Birmingham-Hoover, AL",FALSE,78.9
"218",77.4,1117030341,"Birmingham-Hoover, AL",FALSE,77.4
"219",83,1117030342,"Birmingham-Hoover, AL",FALSE,83
"220",82.1,1117030344,"Birmingham-Hoover, AL",FALSE,82.1
"221",75.3,1117030345,"Birmingham-Hoover, AL",FALSE,75.3
"222",76.5,1117030405,"Birmingham-Hoover, AL",FALSE,76.5
"223",74.3,1117030406,"Birmingham-Hoover, AL",FALSE,74.3
"224",74.6,1117030407,"Birmingham-Hoover, AL",FALSE,74.6
"225",73.4,1117030501,"Birmingham-Hoover, AL",FALSE,73.4
"226",79.4,1117030502,"Birmingham-Hoover, AL",FALSE,79.4
"227",80,1117030604,"Birmingham-Hoover, AL",FALSE,80
"228",78.3,1117030605,"Birmingham-Hoover, AL",FALSE,78.3
"229",77.5,1117030607,"Birmingham-Hoover, AL",FALSE,77.5
"230",81,1117030608,"Birmingham-Hoover, AL",FALSE,81
"231",77,1117030609,"Birmingham-Hoover, AL",FALSE,77
"232",77.9,1117030701,"Birmingham-Hoover, AL",FALSE,77.9
"233",74.7,1117030703,"Birmingham-Hoover, AL",FALSE,74.7
"234",73.9,1117030704,"Birmingham-Hoover, AL",FALSE,73.9
"235",76.3,1117030800,"Birmingham-Hoover, AL",FALSE,76.3
"236",75.5,1117030900,"Birmingham-Hoover, AL",FALSE,75.5
"237",68.6,1127020100,"Birmingham-Hoover, AL",FALSE,68.6
"238",73.8,1127020200,"Birmingham-Hoover, AL",FALSE,73.8
"239",73.6,1127020300,"Birmingham-Hoover, AL",FALSE,73.6
"240",69.3,1127020400,"Birmingham-Hoover, AL",FALSE,69.3
"241",75.1,1127020600,"Birmingham-Hoover, AL",FALSE,75.1
"242",74,1127020700,"Birmingham-Hoover, AL",FALSE,74
"243",71.8,1127020800,"Birmingham-Hoover, AL",FALSE,71.8
"244",67.1,1127020900,"Birmingham-Hoover, AL",FALSE,67.1
"245",71.5,1127021000,"Birmingham-Hoover, AL",FALSE,71.5
"246",72.1,1127021100,"Birmingham-Hoover, AL",FALSE,72.1
"247",70.1,1127021200,"Birmingham-Hoover, AL",FALSE,70.1
"248",72.2,1127021300,"Birmingham-Hoover, AL",FALSE,72.2
"249",70.1,1127021400,"Birmingham-Hoover, AL",FALSE,70.1
"250",69.3,1127021500,"Birmingham-Hoover, AL",FALSE,69.3
"251",74.7,1127021600,"Birmingham-Hoover, AL",FALSE,74.7
"252",69.8,1127021700,"Birmingham-Hoover, AL",FALSE,69.8
"253",71.6,1127021800,"Birmingham-Hoover, AL",FALSE,71.6
"254",71.2,1127021900,"Birmingham-Hoover, AL",FALSE,71.2
"255",79.2,6037101110,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.2
"256",80,6037101122,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80
"257",82.5,6037101210,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.5
"258",78.5,6037101220,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.5
"259",80,6037101300,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80
"260",81.4,6037101400,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.4
"261",82.9,6037102103,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.9
"262",85.4,6037102104,"Los Angeles-Long Beach-Anaheim, CA",FALSE,85.4
"263",78.7,6037102105,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"264",79.6,6037102107,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.6
"265",80.7,6037103101,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.7
"266",80.6,6037103102,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.6
"267",81.5,6037103200,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.5
"268",81,6037103300,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81
"269",79.6,6037103400,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.6
"270",83.9,6037104103,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.9
"271",75.9,6037104105,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.9
"272",81,6037104108,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81
"273",79.2,6037104124,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.2
"274",84.3,6037104201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.3
"275",82.1,6037104203,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.1
"276",73.6,6037104204,"Los Angeles-Long Beach-Anaheim, CA",FALSE,73.6
"277",77.4,6037104310,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.4
"278",79.7,6037104320,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.7
"279",79.1,6037104401,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.1
"280",80.5,6037104403,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.5
"281",78.9,6037104404,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.9
"282",81.3,6037104500,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.3
"283",78.7,6037104610,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"284",81.2,6037104620,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.2
"285",80.3,6037104701,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.3
"286",77.5,6037104703,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.5
"287",78.1,6037104704,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.1
"288",78.7,6037104810,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"289",77.7,6037104821,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.7
"290",79,6037106010,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79
"291",81.7,6037106020,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.7
"292",79.5,6037106111,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.5
"293",78.2,6037106112,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.2
"294",80.4,6037106113,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.4
"295",78.1,6037106114,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.1
"296",79.9,6037106403,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.9
"297",78.5,6037106405,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.5
"298",81.6,6037106406,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.6
"299",77.8,6037106407,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.8
"300",76.2,6037106408,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.2
"301",86.9,6037106510,"Los Angeles-Long Beach-Anaheim, CA",FALSE,86.9
"302",83.5,6037106520,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.5
"303",82.9,6037106603,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.9
"304",77.7,6037106604,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.7
"305",81,6037106641,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81
"306",84,6037106642,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84
"307",81.7,6037106643,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.7
"308",80.8,6037106645,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.8
"309",83.5,6037106646,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.5
"310",79.1,6037106648,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.1
"311",82.4,6037106649,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.4
"312",75.1,6037107010,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.1
"313",79.1,6037107020,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.1
"314",81.6,6037108101,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.6
"315",86.6,6037108102,"Los Angeles-Long Beach-Anaheim, CA",FALSE,86.6
"316",85.2,6037108103,"Los Angeles-Long Beach-Anaheim, CA",FALSE,85.2
"317",83.3,6037108104,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.3
"318",86.8,6037108201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,86.8
"319",81.3,6037108202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.3
"320",77.3,6037109100,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.3
"321",79.6,6037109200,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.6
"322",81.7,6037109300,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.7
"323",82.3,6037109500,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.3
"324",83.7,6037109601,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.7
"325",82.6,6037109603,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.6
"326",80.5,6037109604,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.5
"327",82.3,6037109700,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.3
"328",82.5,6037109800,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.5
"329",81.6,6037111100,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.6
"330",83.8,6037111201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.8
"331",79.4,6037111202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.4
"332",86.8,6037111204,"Los Angeles-Long Beach-Anaheim, CA",FALSE,86.8
"333",81.4,6037111205,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.4
"334",84.4,6037111206,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.4
"335",84.4,6037111301,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.4
"336",83.3,6037111302,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.3
"337",81.9,6037111400,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.9
"338",80.2,6037113101,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.2
"339",83.2,6037113102,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.2
"340",80.6,6037113211,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.6
"341",80.4,6037113213,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.4
"342",84.2,6037113231,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.2
"343",84.1,6037113232,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.1
"344",77.2,6037113233,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.2
"345",82.4,6037113234,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.4
"346",78.8,6037113235,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.8
"347",87.5,6037113237,"Los Angeles-Long Beach-Anaheim, CA",FALSE,87.5
"348",83.4,6037113301,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.4
"349",79.8,6037113303,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.8
"350",80.9,6037113321,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.9
"351",80.3,6037113322,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.3
"352",81.2,6037113401,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.2
"353",77.1,6037113421,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.1
"354",82.2,6037113422,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.2
"355",84.8,6037115101,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.8
"356",80.4,6037115104,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.4
"357",82.5,6037115201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.5
"358",82,6037115202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82
"359",81.3,6037115301,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.3
"360",82.4,6037115302,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.4
"361",80.4,6037115401,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.4
"362",81.5,6037115403,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.5
"363",81.6,6037115404,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.6
"364",84.5,6037117101,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.5
"365",78.5,6037117102,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.5
"366",79.6,6037117201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.6
"367",77.5,6037117202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.5
"368",80.2,6037117301,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.2
"369",81.2,6037117302,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.2
"370",78.7,6037117404,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"371",76.2,6037117407,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.2
"372",78.1,6037117510,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.1
"373",75.9,6037117520,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.9
"374",81.2,6037117530,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.2
"375",82.9,6037119001,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.9
"376",85.4,6037119002,"Los Angeles-Long Beach-Anaheim, CA",FALSE,85.4
"377",82,6037119201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82
"378",84,6037119202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84
"379",79.8,6037119310,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.8
"380",80.1,6037119320,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.1
"381",76.2,6037119340,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.2
"382",82.4,6037119341,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.4
"383",76.2,6037119342,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.2
"384",81.6,6037119400,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.6
"385",80.4,6037119700,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.4
"386",85.9,6037119800,"Los Angeles-Long Beach-Anaheim, CA",FALSE,85.9
"387",82.7,6037119900,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.7
"388",81.8,6037120010,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.8
"389",77.4,6037120020,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.4
"390",81.8,6037120104,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.8
"391",82.8,6037120105,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.8
"392",77.6,6037120106,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.6
"393",79.5,6037120107,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.5
"394",83,6037120108,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83
"395",87.3,6037120300,"Los Angeles-Long Beach-Anaheim, CA",FALSE,87.3
"396",77.4,6037120400,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.4
"397",79.6,6037121010,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.6
"398",79,6037121020,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79
"399",76.2,6037121101,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.2
"400",79.7,6037121102,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.7
"401",81.1,6037121210,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.1
"402",78,6037121221,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78
"403",80.4,6037121222,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.4
"404",79.5,6037121600,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.5
"405",77.1,6037121801,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.1
"406",81,6037121802,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81
"407",78.7,6037121900,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
